filepath,disease,severity,label_10
HEALTHY\2552_healthy.jpg,healthy,NA,healthy
HEALTHY\2553_healthy.jpg,healthy,NA,healthy
HEALTHY\2554_healthy.jpg,healthy,NA,healthy
HEALTHY\2555_healthy.jpg,healthy,NA,healthy
HEALTHY\2557_healthy.jpg,healthy,NA,healthy
HEALTHY\2558_healthy.jpg,healthy,NA,healthy
HEALTHY\2559_healthy.jpg,healthy,NA,healthy
HEALTHY\2560_healthy.jpg,healthy,NA,healthy
HEALTHY\2561_healthy.jpg,healthy,NA,healthy
HEALTHY\2562_healthy.jpg,healthy,NA,healthy
HEALTHY\2563_healthy.jpg,healthy,NA,healthy
HEALTHY\2564_healthy.jpg,healthy,NA,healthy
HEALTHY\2565_healthy.jpg,healthy,NA,healthy
HEALTHY\2566_healthy.jpg,healthy,NA,healthy
HEALTHY\2567_healthy.jpg,healthy,NA,healthy
HEALTHY\2568_healthy.jpg,healthy,NA,healthy
HEALTHY\2569_healthy.jpg,healthy,NA,healthy
HEALTHY\2571_healthy.jpg,healthy,NA,healthy
HEALTHY\2572_healthy.jpg,healthy,NA,healthy
HEALTHY\2573_healthy.jpg,healthy,NA,healthy
HEALTHY\2574_healthy.jpg,healthy,NA,healthy
HEALTHY\2575_healthy.jpg,healthy,NA,healthy
HEALTHY\2576_healthy.jpg,healthy,NA,healthy
HEALTHY\2578_healthy.jpg,healthy,NA,healthy
HEALTHY\2579_healthy.jpg,healthy,NA,healthy
HEALTHY\2580_healthy.jpg,healthy,NA,healthy
HEALTHY\2581_healthy.jpg,healthy,NA,healthy
HEALTHY\2582_healthy.jpg,healthy,NA,healthy
HEALTHY\2583_healthy.jpg,healthy,NA,healthy
HEALTHY\2584_healthy.jpg,healthy,NA,healthy
HEALTHY\2585_healthy.jpg,healthy,NA,healthy
HEALTHY\2586_healthy.jpg,healthy,NA,healthy
HEALTHY\2587_healthy.jpg,healthy,NA,healthy
HEALTHY\2588_healthy.jpg,healthy,NA,healthy
HEALTHY\2589_healthy.jpg,healthy,NA,healthy
HEALTHY\2590_healthy.jpg,healthy,NA,healthy
HEALTHY\2591_healthy.jpg,healthy,NA,healthy
HEALTHY\2592_healthy.jpg,healthy,NA,healthy
HEALTHY\2593_healthy.jpg,healthy,NA,healthy
HEALTHY\2594_healthy.jpg,healthy,NA,healthy
HEALTHY\2595_healthy.jpg,healthy,NA,healthy
HEALTHY\2596_healthy.jpg,healthy,NA,healthy
HEALTHY\2599_healthy.jpg,healthy,NA,healthy
HEALTHY\2600_healthy.jpg,healthy,NA,healthy
HEALTHY\2601_healthy.jpg,healthy,NA,healthy
HEALTHY\2602_healthy.jpg,healthy,NA,healthy
HEALTHY\2604_healthy.jpg,healthy,NA,healthy
HEALTHY\2605_healthy.jpg,healthy,NA,healthy
HEALTHY\2606_healthy.jpg,healthy,NA,healthy
HEALTHY\2607_healthy.jpg,healthy,NA,healthy
HEALTHY\2608_healthy.jpg,healthy,NA,healthy
HEALTHY\2609_healthy.jpg,healthy,NA,healthy
HEALTHY\2611_healthy.jpg,healthy,NA,healthy
HEALTHY\2612_healthy.jpg,healthy,NA,healthy
HEALTHY\2613_healthy.jpg,healthy,NA,healthy
HEALTHY\2614_healthy.jpg,healthy,NA,healthy
HEALTHY\2615_healthy.jpg,healthy,NA,healthy
HEALTHY\2616_healthy.jpg,healthy,NA,healthy
HEALTHY\2617_healthy.jpg,healthy,NA,healthy
HEALTHY\2618_healthy.jpg,healthy,NA,healthy
HEALTHY\2619_healthy.jpg,healthy,NA,healthy
HEALTHY\2620_healthy.jpg,healthy,NA,healthy
HEALTHY\2621_healthy.jpg,healthy,NA,healthy
HEALTHY\2623_healthy.jpg,healthy,NA,healthy
HEALTHY\2624_healthy.jpg,healthy,NA,healthy
HEALTHY\2625_healthy.jpg,healthy,NA,healthy
HEALTHY\2626_healthy.jpg,healthy,NA,healthy
HEALTHY\2628_healthy.jpg,healthy,NA,healthy
HEALTHY\2629_healthy.jpg,healthy,NA,healthy
HEALTHY\2632_healthy.jpg,healthy,NA,healthy
HEALTHY\2633_healthy.jpg,healthy,NA,healthy
HEALTHY\2634_healthy.jpg,healthy,NA,healthy
HEALTHY\2635_healthy.jpg,healthy,NA,healthy
HEALTHY\2636_healthy.jpg,healthy,NA,healthy
HEALTHY\2637_healthy.jpg,healthy,NA,healthy
HEALTHY\2638_healthy.jpg,healthy,NA,healthy
HEALTHY\2639_healthy.jpg,healthy,NA,healthy
HEALTHY\2640_healthy.jpg,healthy,NA,healthy
HEALTHY\2641_healthy.jpg,healthy,NA,healthy
HEALTHY\2642_healthy.jpg,healthy,NA,healthy
HEALTHY\2643_healthy.jpg,healthy,NA,healthy
HEALTHY\2644_healthy.jpg,healthy,NA,healthy
HEALTHY\2645_healthy.jpg,healthy,NA,healthy
HEALTHY\2646_healthy.jpg,healthy,NA,healthy
HEALTHY\2647_healthy.jpg,healthy,NA,healthy
HEALTHY\2648_healthy.jpg,healthy,NA,healthy
HEALTHY\2649_healthy.jpg,healthy,NA,healthy
HEALTHY\2651_healthy.jpg,healthy,NA,healthy
HEALTHY\2652_healthy.jpg,healthy,NA,healthy
HEALTHY\2653_healthy.jpg,healthy,NA,healthy
HEALTHY\2654_healthy.jpg,healthy,NA,healthy
HEALTHY\2655_healthy.jpg,healthy,NA,healthy
HEALTHY\2656_healthy.jpg,healthy,NA,healthy
HEALTHY\2657_healthy.jpg,healthy,NA,healthy
HEALTHY\2658_healthy.jpg,healthy,NA,healthy
HEALTHY\2660_healthy.jpg,healthy,NA,healthy
HEALTHY\2661_healthy.jpg,healthy,NA,healthy
HEALTHY\2662_healthy.jpg,healthy,NA,healthy
HEALTHY\2663_healthy.jpg,healthy,NA,healthy
HEALTHY\2665_healthy.jpg,healthy,NA,healthy
HEALTHY\2666_healthy.jpg,healthy,NA,healthy
HEALTHY\2667_healthy.jpg,healthy,NA,healthy
HEALTHY\2668_healthy.jpg,healthy,NA,healthy
HEALTHY\2669_healthy.jpg,healthy,NA,healthy
HEALTHY\2670_healthy.jpg,healthy,NA,healthy
HEALTHY\2671_healthy.jpg,healthy,NA,healthy
HEALTHY\2672_healthy.jpg,healthy,NA,healthy
HEALTHY\2675_healthy.jpg,healthy,NA,healthy
HEALTHY\2677_healthy.jpg,healthy,NA,healthy
HEALTHY\2679_healthy.jpg,healthy,NA,healthy
HEALTHY\2680_healthy.jpg,healthy,NA,healthy
HEALTHY\2682_healthy.jpg,healthy,NA,healthy
HEALTHY\2683_healthy.jpg,healthy,NA,healthy
HEALTHY\2685_healthy.jpg,healthy,NA,healthy
HEALTHY\2686_healthy.jpg,healthy,NA,healthy
HEALTHY\2687_healthy.jpg,healthy,NA,healthy
HEALTHY\2688_healthy.jpg,healthy,NA,healthy
HEALTHY\2689_healthy.jpg,healthy,NA,healthy
HEALTHY\2690_healthy.jpg,healthy,NA,healthy
HEALTHY\2691_healthy.jpg,healthy,NA,healthy
HEALTHY\2693_healthy.jpg,healthy,NA,healthy
HEALTHY\2694_healthy.jpg,healthy,NA,healthy
HEALTHY\2695_healthy.jpg,healthy,NA,healthy
HEALTHY\2696_healthy.jpg,healthy,NA,healthy
HEALTHY\2697_healthy.jpg,healthy,NA,healthy
HEALTHY\2698_healthy.jpg,healthy,NA,healthy
HEALTHY\2699_healthy.jpg,healthy,NA,healthy
HEALTHY\2701_healthy.jpg,healthy,NA,healthy
HEALTHY\2702_healthy.jpg,healthy,NA,healthy
HEALTHY\2703_healthy.jpg,healthy,NA,healthy
HEALTHY\2705_healthy.jpg,healthy,NA,healthy
HEALTHY\2706_healthy.jpg,healthy,NA,healthy
HEALTHY\2707_healthy.jpg,healthy,NA,healthy
HEALTHY\2708_healthy.jpg,healthy,NA,healthy
HEALTHY\2709_healthy.jpg,healthy,NA,healthy
HEALTHY\2710_healthy.jpg,healthy,NA,healthy
HEALTHY\2712_healthy.jpg,healthy,NA,healthy
HEALTHY\2713_healthy.jpg,healthy,NA,healthy
HEALTHY\2714_healthy.jpg,healthy,NA,healthy
HEALTHY\2715_healthy.jpg,healthy,NA,healthy
HEALTHY\2717_healthy.jpg,healthy,NA,healthy
HEALTHY\2718_healthy.jpg,healthy,NA,healthy
HEALTHY\2719_healthy.jpg,healthy,NA,healthy
HEALTHY\2720_healthy.jpg,healthy,NA,healthy
HEALTHY\2721_healthy.jpg,healthy,NA,healthy
HEALTHY\2723_healthy.jpg,healthy,NA,healthy
HEALTHY\2724_healthy.jpg,healthy,NA,healthy
HEALTHY\2725_healthy.jpg,healthy,NA,healthy
HEALTHY\2726_healthy.jpg,healthy,NA,healthy
HEALTHY\2727_healthy.jpg,healthy,NA,healthy
HEALTHY\2728_healthy.jpg,healthy,NA,healthy
HEALTHY\2729_healthy.jpg,healthy,NA,healthy
HEALTHY\2730_healthy.jpg,healthy,NA,healthy
HEALTHY\2732_healthy.jpg,healthy,NA,healthy
HEALTHY\2733_healthy.jpg,healthy,NA,healthy
HEALTHY\2734_healthy.jpg,healthy,NA,healthy
HEALTHY\2735_healthy.jpg,healthy,NA,healthy
HEALTHY\2736_healthy.jpg,healthy,NA,healthy
HEALTHY\2737_healthy.jpg,healthy,NA,healthy
HEALTHY\2738_healthy.jpg,healthy,NA,healthy
HEALTHY\2739_healthy.jpg,healthy,NA,healthy
HEALTHY\2741_healthy.jpg,healthy,NA,healthy
HEALTHY\2742_healthy.jpg,healthy,NA,healthy
HEALTHY\2743_healthy.jpg,healthy,NA,healthy
HEALTHY\2744_healthy.jpg,healthy,NA,healthy
HEALTHY\2745_healthy.jpg,healthy,NA,healthy
HEALTHY\2746_healthy.jpg,healthy,NA,healthy
HEALTHY\2748_healthy.jpg,healthy,NA,healthy
HEALTHY\2749_healthy.jpg,healthy,NA,healthy
HEALTHY\2750_healthy.jpg,healthy,NA,healthy
HEALTHY\2751_healthy.jpg,healthy,NA,healthy
HEALTHY\2752_healthy.jpg,healthy,NA,healthy
HEALTHY\2753_healthy.jpg,healthy,NA,healthy
HEALTHY\2754_healthy.jpg,healthy,NA,healthy
HEALTHY\2755_healthy.jpg,healthy,NA,healthy
HEALTHY\2757_healthy.jpg,healthy,NA,healthy
HEALTHY\2758_healthy.jpg,healthy,NA,healthy
HEALTHY\2759_healthy.jpg,healthy,NA,healthy
HEALTHY\2760_healthy.jpg,healthy,NA,healthy
HEALTHY\2761_healthy.jpg,healthy,NA,healthy
HEALTHY\2762_healthy.jpg,healthy,NA,healthy
HEALTHY\2763_healthy.jpg,healthy,NA,healthy
HEALTHY\2764_healthy.jpg,healthy,NA,healthy
HEALTHY\2765_healthy.jpg,healthy,NA,healthy
HEALTHY\2766_healthy.jpg,healthy,NA,healthy
HEALTHY\2767_healthy.jpg,healthy,NA,healthy
HEALTHY\2768_healthy.jpg,healthy,NA,healthy
HEALTHY\2770_healthy.jpg,healthy,NA,healthy
HEALTHY\2771_healthy.jpg,healthy,NA,healthy
HEALTHY\2772_healthy.jpg,healthy,NA,healthy
HEALTHY\2773_healthy.jpg,healthy,NA,healthy
HEALTHY\2775_healthy.jpg,healthy,NA,healthy
HEALTHY\2776_healthy.jpg,healthy,NA,healthy
HEALTHY\2777_healthy.jpg,healthy,NA,healthy
HEALTHY\2778_healthy.jpg,healthy,NA,healthy
HEALTHY\2779_healthy.jpg,healthy,NA,healthy
HEALTHY\2780_healthy.jpg,healthy,NA,healthy
HEALTHY\2782_healthy.jpg,healthy,NA,healthy
HEALTHY\2783_healthy.jpg,healthy,NA,healthy
HEALTHY\2784_healthy.jpg,healthy,NA,healthy
HEALTHY\2785_healthy.jpg,healthy,NA,healthy
HEALTHY\2786_healthy.jpg,healthy,NA,healthy
HEALTHY\2788_healthy.jpg,healthy,NA,healthy
HEALTHY\2789_healthy.jpg,healthy,NA,healthy
HEALTHY\2790_healthy.jpg,healthy,NA,healthy
HEALTHY\2791_healthy.jpg,healthy,NA,healthy
HEALTHY\2792_healthy.jpg,healthy,NA,healthy
HEALTHY\2793_healthy.jpg,healthy,NA,healthy
HEALTHY\2794_healthy.jpg,healthy,NA,healthy
HEALTHY\2796_healthy.jpg,healthy,NA,healthy
HEALTHY\2798_healthy.jpg,healthy,NA,healthy
HEALTHY\2799_healthy.jpg,healthy,NA,healthy
HEALTHY\2800_healthy.jpg,healthy,NA,healthy
HEALTHY\2801_healthy.jpg,healthy,NA,healthy
HEALTHY\2802_healthy.jpg,healthy,NA,healthy
HEALTHY\2803_healthy.jpg,healthy,NA,healthy
HEALTHY\2804_healthy.jpg,healthy,NA,healthy
HEALTHY\2805_healthy.jpg,healthy,NA,healthy
HEALTHY\2807_healthy.jpg,healthy,NA,healthy
HEALTHY\2808_healthy.jpg,healthy,NA,healthy
HEALTHY\2809_healthy.jpg,healthy,NA,healthy
HEALTHY\2810_healthy.jpg,healthy,NA,healthy
HEALTHY\2811_healthy.jpg,healthy,NA,healthy
HEALTHY\2812_healthy.jpg,healthy,NA,healthy
HEALTHY\2813_healthy.jpg,healthy,NA,healthy
HEALTHY\2814_healthy.jpg,healthy,NA,healthy
HEALTHY\2815_healthy.jpg,healthy,NA,healthy
HEALTHY\2816_healthy.jpg,healthy,NA,healthy
HEALTHY\2817_healthy.jpg,healthy,NA,healthy
HEALTHY\2818_healthy.jpg,healthy,NA,healthy
HEALTHY\2819_healthy.jpg,healthy,NA,healthy
HEALTHY\2821_healthy.jpg,healthy,NA,healthy
HEALTHY\2822_healthy.jpg,healthy,NA,healthy
HEALTHY\2824_healthy.jpg,healthy,NA,healthy
HEALTHY\2826_healthy.jpg,healthy,NA,healthy
HEALTHY\2828_healthy.jpg,healthy,NA,healthy
HEALTHY\2829_healthy.jpg,healthy,NA,healthy
HEALTHY\2830_healthy.jpg,healthy,NA,healthy
HEALTHY\2831_healthy.jpg,healthy,NA,healthy
HEALTHY\2832_healthy.jpg,healthy,NA,healthy
HEALTHY\2833_healthy.jpg,healthy,NA,healthy
HEALTHY\2834_healthy.jpg,healthy,NA,healthy
HEALTHY\2835_healthy.jpg,healthy,NA,healthy
HEALTHY\2836_healthy.jpg,healthy,NA,healthy
HEALTHY\2837_healthy.jpg,healthy,NA,healthy
HEALTHY\2838_healthy.jpg,healthy,NA,healthy
HEALTHY\2839_healthy.jpg,healthy,NA,healthy
HEALTHY\2840_healthy.jpg,healthy,NA,healthy
HEALTHY\2841_healthy.jpg,healthy,NA,healthy
HEALTHY\2842_healthy.jpg,healthy,NA,healthy
HEALTHY\2843_healthy.jpg,healthy,NA,healthy
HEALTHY\2844_healthy.jpg,healthy,NA,healthy
HEALTHY\2845_healthy.jpg,healthy,NA,healthy
HEALTHY\2846_healthy.jpg,healthy,NA,healthy
HEALTHY\2847_healthy.jpg,healthy,NA,healthy
HEALTHY\2849_healthy.jpg,healthy,NA,healthy
HEALTHY\2850_healthy.jpg,healthy,NA,healthy
HEALTHY\2851_healthy.jpg,healthy,NA,healthy
HEALTHY\2852_healthy.jpg,healthy,NA,healthy
HEALTHY\2853_healthy.jpg,healthy,NA,healthy
HEALTHY\2854_healthy.jpg,healthy,NA,healthy
HEALTHY\2856_healthy.jpg,healthy,NA,healthy
HEALTHY\2857_healthy.jpg,healthy,NA,healthy
HEALTHY\2858_healthy.jpg,healthy,NA,healthy
HEALTHY\2859_healthy.jpg,healthy,NA,healthy
HEALTHY\2860_healthy.jpg,healthy,NA,healthy
HEALTHY\2861_healthy.jpg,healthy,NA,healthy
HEALTHY\2981_healthy.jpg,healthy,NA,healthy
HEALTHY\2982_healthy.jpg,healthy,NA,healthy
HEALTHY\2983_healthy.jpg,healthy,NA,healthy
HEALTHY\2985_healthy.jpg,healthy,NA,healthy
HEALTHY\2986_healthy.jpg,healthy,NA,healthy
HEALTHY\2987_healthy.jpg,healthy,NA,healthy
HEALTHY\2988_healthy.jpg,healthy,NA,healthy
HEALTHY\2989_healthy.jpg,healthy,NA,healthy
HEALTHY\2991_healthy.jpg,healthy,NA,healthy
HEALTHY\2992_healthy.jpg,healthy,NA,healthy
HEALTHY\2993_healthy.jpg,healthy,NA,healthy
HEALTHY\2994_healthy.jpg,healthy,NA,healthy
HEALTHY\2995_healthy.jpg,healthy,NA,healthy
HEALTHY\2997_healthy.jpg,healthy,NA,healthy
HEALTHY\2998_healthy.jpg,healthy,NA,healthy
HEALTHY\2999_healthy.jpg,healthy,NA,healthy
HEALTHY\3001_healthy.jpg,healthy,NA,healthy
HEALTHY\3002_healthy.jpg,healthy,NA,healthy
HEALTHY\3003_healthy.jpg,healthy,NA,healthy
HEALTHY\3004_healthy.jpg,healthy,NA,healthy
HEALTHY\3005_healthy.jpg,healthy,NA,healthy
HEALTHY\3006_healthy.jpg,healthy,NA,healthy
HEALTHY\3007_healthy.jpg,healthy,NA,healthy
HEALTHY\3008_healthy.jpg,healthy,NA,healthy
HEALTHY\3010_healthy.jpg,healthy,NA,healthy
HEALTHY\3011_healthy.jpg,healthy,NA,healthy
HEALTHY\3012_healthy.jpg,healthy,NA,healthy
HEALTHY\3014_healthy.jpg,healthy,NA,healthy
HEALTHY\3015_healthy.jpg,healthy,NA,healthy
HEALTHY\3016_healthy.jpg,healthy,NA,healthy
HEALTHY\3018_healthy.jpg,healthy,NA,healthy
HEALTHY\3019_healthy.jpg,healthy,NA,healthy
HEALTHY\3020_healthy.jpg,healthy,NA,healthy
HEALTHY\3022_healthy.jpg,healthy,NA,healthy
HEALTHY\3023_healthy.jpg,healthy,NA,healthy
HEALTHY\3024_healthy.jpg,healthy,NA,healthy
HEALTHY\3025_healthy.jpg,healthy,NA,healthy
HEALTHY\3026_healthy.jpg,healthy,NA,healthy
HEALTHY\3027_healthy.jpg,healthy,NA,healthy
HEALTHY\3028_healthy.jpg,healthy,NA,healthy
HEALTHY\3029_healthy.jpg,healthy,NA,healthy
HEALTHY\3030_healthy.jpg,healthy,NA,healthy
HEALTHY\3031_healthy.jpg,healthy,NA,healthy
HEALTHY\3032_healthy.jpg,healthy,NA,healthy
HEALTHY\3033_healthy.jpg,healthy,NA,healthy
HEALTHY\3034_healthy.jpg,healthy,NA,healthy
HEALTHY\3035_healthy.jpg,healthy,NA,healthy
HEALTHY\3037_healthy.jpg,healthy,NA,healthy
HEALTHY\3038_healthy.jpg,healthy,NA,healthy
HEALTHY\3039_healthy.jpg,healthy,NA,healthy
HEALTHY\3040_healthy.jpg,healthy,NA,healthy
HEALTHY\3041_healthy.jpg,healthy,NA,healthy
HEALTHY\3042_healthy.jpg,healthy,NA,healthy
HEALTHY\3043_healthy.jpg,healthy,NA,healthy
HEALTHY\3045_healthy.jpg,healthy,NA,healthy
HEALTHY\3046_healthy.jpg,healthy,NA,healthy
HEALTHY\3047_healthy.jpg,healthy,NA,healthy
HEALTHY\3048_healthy.jpg,healthy,NA,healthy
HEALTHY\3049_healthy.jpg,healthy,NA,healthy
HEALTHY\3050_healthy.jpg,healthy,NA,healthy
HEALTHY\3051_healthy.jpg,healthy,NA,healthy
HEALTHY\3052_healthy.jpg,healthy,NA,healthy
HEALTHY\3053_healthy.jpg,healthy,NA,healthy
HEALTHY\3054_healthy.jpg,healthy,NA,healthy
HEALTHY\3055_healthy.jpg,healthy,NA,healthy
HEALTHY\3056_healthy.jpg,healthy,NA,healthy
HEALTHY\3057_healthy.jpg,healthy,NA,healthy
HEALTHY\3059_healthy.jpg,healthy,NA,healthy
HEALTHY\3061_healthy.jpg,healthy,NA,healthy
HEALTHY\3062_healthy.jpg,healthy,NA,healthy
HEALTHY\3063_healthy.jpg,healthy,NA,healthy
HEALTHY\3064_healthy.jpg,healthy,NA,healthy
HEALTHY\3065_healthy.jpg,healthy,NA,healthy
HEALTHY\3066_healthy.jpg,healthy,NA,healthy
HEALTHY\3067_healthy.jpg,healthy,NA,healthy
HEALTHY\3068_healthy.jpg,healthy,NA,healthy
HEALTHY\3069_healthy.jpg,healthy,NA,healthy
HEALTHY\3070_healthy.jpg,healthy,NA,healthy
HEALTHY\3071_healthy.jpg,healthy,NA,healthy
HEALTHY\3072_healthy.jpg,healthy,NA,healthy
HEALTHY\3073_healthy.jpg,healthy,NA,healthy
HEALTHY\3075_healthy.jpg,healthy,NA,healthy
HEALTHY\3076_healthy.jpg,healthy,NA,healthy
HEALTHY\3077_healthy.jpg,healthy,NA,healthy
HEALTHY\3078_healthy.jpg,healthy,NA,healthy
HEALTHY\3079_healthy.jpg,healthy,NA,healthy
HEALTHY\3080_healthy.jpg,healthy,NA,healthy
HEALTHY\3082_healthy.jpg,healthy,NA,healthy
HEALTHY\3083_healthy.jpg,healthy,NA,healthy
HEALTHY\3084_healthy.jpg,healthy,NA,healthy
HEALTHY\3086_healthy.jpg,healthy,NA,healthy
HEALTHY\3087_healthy.jpg,healthy,NA,healthy
HEALTHY\3088_healthy.jpg,healthy,NA,healthy
HEALTHY\3089_healthy.jpg,healthy,NA,healthy
HEALTHY\3091_healthy.jpg,healthy,NA,healthy
HEALTHY\3092_healthy.jpg,healthy,NA,healthy
HEALTHY\3094_healthy.jpg,healthy,NA,healthy
HEALTHY\3096_healthy.jpg,healthy,NA,healthy
HEALTHY\3097_healthy.jpg,healthy,NA,healthy
HEALTHY\3098_healthy.jpg,healthy,NA,healthy
HEALTHY\3099_healthy.jpg,healthy,NA,healthy
HEALTHY\3100_healthy.jpg,healthy,NA,healthy
HEALTHY\3102_healthy.jpg,healthy,NA,healthy
HEALTHY\3103_healthy.jpg,healthy,NA,healthy
HEALTHY\3104_healthy.jpg,healthy,NA,healthy
HEALTHY\3105_healthy.jpg,healthy,NA,healthy
HEALTHY\3106_healthy.jpg,healthy,NA,healthy
HEALTHY\3107_healthy.jpg,healthy,NA,healthy
HEALTHY\3108_healthy.jpg,healthy,NA,healthy
HEALTHY\3109_healthy.jpg,healthy,NA,healthy
HEALTHY\3110_healthy.jpg,healthy,NA,healthy
HEALTHY\3111_healthy.jpg,healthy,NA,healthy
HEALTHY\3112_healthy.jpg,healthy,NA,healthy
HEALTHY\3114_healthy.jpg,healthy,NA,healthy
HEALTHY\3115_healthy.jpg,healthy,NA,healthy
HEALTHY\3116_healthy.jpg,healthy,NA,healthy
HEALTHY\3117_healthy.jpg,healthy,NA,healthy
HEALTHY\3118_healthy.jpg,healthy,NA,healthy
HEALTHY\3119_healthy.jpg,healthy,NA,healthy
HEALTHY\3120_healthy.jpg,healthy,NA,healthy
HEALTHY\3121_healthy.jpg,healthy,NA,healthy
HEALTHY\3122_healthy.jpg,healthy,NA,healthy
HEALTHY\3123_healthy.jpg,healthy,NA,healthy
HEALTHY\3124_healthy.jpg,healthy,NA,healthy
HEALTHY\3128_healthy.jpg,healthy,NA,healthy
HEALTHY\3129_healthy.jpg,healthy,NA,healthy
HEALTHY\3130_healthy.jpg,healthy,NA,healthy
HEALTHY\3131_healthy.jpg,healthy,NA,healthy
HEALTHY\3132_healthy.jpg,healthy,NA,healthy
HEALTHY\3133_healthy.jpg,healthy,NA,healthy
HEALTHY\3134_healthy.jpg,healthy,NA,healthy
HEALTHY\3135_healthy.jpg,healthy,NA,healthy
HEALTHY\3136_healthy.jpg,healthy,NA,healthy
HEALTHY\3138_healthy.jpg,healthy,NA,healthy
HEALTHY\3139_healthy.jpg,healthy,NA,healthy
HEALTHY\3140_healthy.jpg,healthy,NA,healthy
HEALTHY\3141_healthy.jpg,healthy,NA,healthy
HEALTHY\3142_healthy.jpg,healthy,NA,healthy
HEALTHY\3143_healthy.jpg,healthy,NA,healthy
HEALTHY\3144_healthy.jpg,healthy,NA,healthy
HEALTHY\3145_healthy.jpg,healthy,NA,healthy
HEALTHY\3146_healthy.jpg,healthy,NA,healthy
HEALTHY\3147_healthy.jpg,healthy,NA,healthy
HEALTHY\3148_healthy.jpg,healthy,NA,healthy
HEALTHY\3149_healthy.jpg,healthy,NA,healthy
HEALTHY\3151_healthy.jpg,healthy,NA,healthy
HEALTHY\3152_healthy.jpg,healthy,NA,healthy
HEALTHY\3153_healthy.jpg,healthy,NA,healthy
HEALTHY\3154_healthy.jpg,healthy,NA,healthy
HEALTHY\3156_healthy.jpg,healthy,NA,healthy
HEALTHY\3157_healthy.jpg,healthy,NA,healthy
HEALTHY\3158_healthy.jpg,healthy,NA,healthy
HEALTHY\3160_healthy.jpg,healthy,NA,healthy
HEALTHY\3161_healthy.jpg,healthy,NA,healthy
HEALTHY\3162_healthy.jpg,healthy,NA,healthy
HEALTHY\3164_healthy.jpg,healthy,NA,healthy
HEALTHY\3165_healthy.jpg,healthy,NA,healthy
HEALTHY\3166_healthy.jpg,healthy,NA,healthy
HEALTHY\3167_healthy.jpg,healthy,NA,healthy
HEALTHY\3168_healthy.jpg,healthy,NA,healthy
HEALTHY\3169_healthy.jpg,healthy,NA,healthy
HEALTHY\3170_healthy.jpg,healthy,NA,healthy
HEALTHY\3171_healthy.jpg,healthy,NA,healthy
HEALTHY\3172_healthy.jpg,healthy,NA,healthy
HEALTHY\3173_healthy.jpg,healthy,NA,healthy
HEALTHY\3175_healthy.jpg,healthy,NA,healthy
HEALTHY\3176_healthy.jpg,healthy,NA,healthy
HEALTHY\3177_healthy.jpg,healthy,NA,healthy
HEALTHY\3178_healthy.jpg,healthy,NA,healthy
HEALTHY\3179_healthy.jpg,healthy,NA,healthy
HEALTHY\3181_healthy.jpg,healthy,NA,healthy
HEALTHY\3183_healthy.jpg,healthy,NA,healthy
HEALTHY\3184_healthy.jpg,healthy,NA,healthy
HEALTHY\3185_healthy.jpg,healthy,NA,healthy
HEALTHY\3186_healthy.jpg,healthy,NA,healthy
HEALTHY\3187_healthy.jpg,healthy,NA,healthy
HEALTHY\3188_healthy.jpg,healthy,NA,healthy
HEALTHY\3190_healthy.jpg,healthy,NA,healthy
HEALTHY\3191_healthy.jpg,healthy,NA,healthy
HEALTHY\3192_healthy.jpg,healthy,NA,healthy
HEALTHY\3193_healthy.jpg,healthy,NA,healthy
HEALTHY\3196_healthy.jpg,healthy,NA,healthy
HEALTHY\3197_healthy.jpg,healthy,NA,healthy
HEALTHY\3201_healthy.jpg,healthy,NA,healthy
HEALTHY\3202_healthy.jpg,healthy,NA,healthy
HEALTHY\3203_healthy.jpg,healthy,NA,healthy
HEALTHY\3204_healthy.jpg,healthy,NA,healthy
HEALTHY\3205_healthy.jpg,healthy,NA,healthy
HEALTHY\3207_healthy.jpg,healthy,NA,healthy
HEALTHY\3208_healthy.jpg,healthy,NA,healthy
HEALTHY\3211_healthy.jpg,healthy,NA,healthy
HEALTHY\3212_healthy.jpg,healthy,NA,healthy
HEALTHY\3213_healthy.jpg,healthy,NA,healthy
HEALTHY\3214_healthy.jpg,healthy,NA,healthy
HEALTHY\3215_healthy.jpg,healthy,NA,healthy
HEALTHY\3216_healthy.jpg,healthy,NA,healthy
HEALTHY\3217_healthy.jpg,healthy,NA,healthy
HEALTHY\3218_healthy.jpg,healthy,NA,healthy
HEALTHY\3219_healthy.jpg,healthy,NA,healthy
HEALTHY\3220_healthy.jpg,healthy,NA,healthy
HEALTHY\3221_healthy.jpg,healthy,NA,healthy
HEALTHY\3222_healthy.jpg,healthy,NA,healthy
HEALTHY\3223_healthy.jpg,healthy,NA,healthy
HEALTHY\3224_healthy.jpg,healthy,NA,healthy
HEALTHY\3225_healthy.jpg,healthy,NA,healthy
HEALTHY\3226_healthy.jpg,healthy,NA,healthy
HEALTHY\3227_healthy.jpg,healthy,NA,healthy
HEALTHY\3228_healthy.jpg,healthy,NA,healthy
HEALTHY\3229_healthy.jpg,healthy,NA,healthy
HEALTHY\3230_healthy.jpg,healthy,NA,healthy
HEALTHY\3231_healthy.jpg,healthy,NA,healthy
HEALTHY\3232_healthy.jpg,healthy,NA,healthy
HEALTHY\3234_healthy.jpg,healthy,NA,healthy
HEALTHY\3236_healthy.jpg,healthy,NA,healthy
HEALTHY\3237_healthy.jpg,healthy,NA,healthy
