filepath,disease,severity,label_10,fold
HEALTHY\2840_healthy.jpg,healthy,,healthy,1
HEALTHY\2841_healthy.jpg,healthy,,healthy,4
HEALTHY\2842_healthy.jpg,healthy,,healthy,3
HEALTHY\2843_healthy.jpg,healthy,,healthy,4
HEALTHY\2844_healthy.jpg,healthy,,healthy,0
HEALTHY\2845_healthy.jpg,healthy,,healthy,4
HEALTHY\2846_healthy.jpg,healthy,,healthy,3
HEALTHY\2849_healthy.jpg,healthy,,healthy,3
HEALTHY\2850_healthy.jpg,healthy,,healthy,3
HEALTHY\2851_healthy.jpg,healthy,,healthy,3
HEALTHY\2852_healthy.jpg,healthy,,healthy,3
HEALTHY\2853_healthy.jpg,healthy,,healthy,2
HEALTHY\2854_healthy.jpg,healthy,,healthy,2
HEALTHY\2856_healthy.jpg,healthy,,healthy,3
HEALTHY\2857_healthy.jpg,healthy,,healthy,3
HEALTHY\2858_healthy.jpg,healthy,,healthy,3
HEALTHY\2859_healthy.jpg,healthy,,healthy,0
HEALTHY\2860_healthy.jpg,healthy,,healthy,3
HEALTHY\2861_healthy.jpg,healthy,,healthy,0
HEALTHY\2981_healthy.jpg,healthy,,healthy,1
HEALTHY\2982_healthy.jpg,healthy,,healthy,3
HEALTHY\2983_healthy.jpg,healthy,,healthy,4
HEALTHY\2985_healthy.jpg,healthy,,healthy,1
HEALTHY\2987_healthy.jpg,healthy,,healthy,3
HEALTHY\2988_healthy.jpg,healthy,,healthy,0
HEALTHY\2989_healthy.jpg,healthy,,healthy,0
HEALTHY\2991_healthy.jpg,healthy,,healthy,4
HEALTHY\2992_healthy.jpg,healthy,,healthy,2
HEALTHY\2993_healthy.jpg,healthy,,healthy,4
HEALTHY\2997_healthy.jpg,healthy,,healthy,2
HEALTHY\2998_healthy.jpg,healthy,,healthy,4
HEALTHY\3001_healthy.jpg,healthy,,healthy,4
HEALTHY\3002_healthy.jpg,healthy,,healthy,1
HEALTHY\3005_healthy.jpg,healthy,,healthy,1
HEALTHY\3007_healthy.jpg,healthy,,healthy,1
HEALTHY\3008_healthy.jpg,healthy,,healthy,3
HEALTHY\3010_healthy.jpg,healthy,,healthy,2
HEALTHY\3011_healthy.jpg,healthy,,healthy,3
HEALTHY\3014_healthy.jpg,healthy,,healthy,2
HEALTHY\3015_healthy.jpg,healthy,,healthy,0
HEALTHY\3016_healthy.jpg,healthy,,healthy,4
HEALTHY\3018_healthy.jpg,healthy,,healthy,3
HEALTHY\3019_healthy.jpg,healthy,,healthy,4
HEALTHY\3020_healthy.jpg,healthy,,healthy,3
HEALTHY\3023_healthy.jpg,healthy,,healthy,0
HEALTHY\3024_healthy.jpg,healthy,,healthy,3
HEALTHY\3025_healthy.jpg,healthy,,healthy,0
HEALTHY\3026_healthy.jpg,healthy,,healthy,0
HEALTHY\3027_healthy.jpg,healthy,,healthy,4
HEALTHY\3028_healthy.jpg,healthy,,healthy,1
HEALTHY\3029_healthy.jpg,healthy,,healthy,0
HEALTHY\3031_healthy.jpg,healthy,,healthy,3
HEALTHY\3032_healthy.jpg,healthy,,healthy,2
HEALTHY\3033_healthy.jpg,healthy,,healthy,2
HEALTHY\3034_healthy.jpg,healthy,,healthy,0
HEALTHY\3035_healthy.jpg,healthy,,healthy,2
HEALTHY\3037_healthy.jpg,healthy,,healthy,0
HEALTHY\3038_healthy.jpg,healthy,,healthy,3
HEALTHY\3039_healthy.jpg,healthy,,healthy,3
HEALTHY\3041_healthy.jpg,healthy,,healthy,3
HEALTHY\3042_healthy.jpg,healthy,,healthy,2
HEALTHY\3043_healthy.jpg,healthy,,healthy,0
HEALTHY\3045_healthy.jpg,healthy,,healthy,0
HEALTHY\3046_healthy.jpg,healthy,,healthy,0
HEALTHY\3047_healthy.jpg,healthy,,healthy,1
HEALTHY\3048_healthy.jpg,healthy,,healthy,0
HEALTHY\3049_healthy.jpg,healthy,,healthy,1
HEALTHY\3050_healthy.jpg,healthy,,healthy,4
HEALTHY\3051_healthy.jpg,healthy,,healthy,0
HEALTHY\3052_healthy.jpg,healthy,,healthy,4
HEALTHY\3054_healthy.jpg,healthy,,healthy,4
HEALTHY\3055_healthy.jpg,healthy,,healthy,4
HEALTHY\3056_healthy.jpg,healthy,,healthy,3
HEALTHY\3057_healthy.jpg,healthy,,healthy,0
HEALTHY\3059_healthy.jpg,healthy,,healthy,4
HEALTHY\3061_healthy.jpg,healthy,,healthy,0
HEALTHY\3062_healthy.jpg,healthy,,healthy,0
HEALTHY\3063_healthy.jpg,healthy,,healthy,1
HEALTHY\3064_healthy.jpg,healthy,,healthy,2
HEALTHY\3065_healthy.jpg,healthy,,healthy,3
HEALTHY\3066_healthy.jpg,healthy,,healthy,2
HEALTHY\3067_healthy.jpg,healthy,,healthy,1
HEALTHY\3068_healthy.jpg,healthy,,healthy,0
HEALTHY\3069_healthy.jpg,healthy,,healthy,2
HEALTHY\3070_healthy.jpg,healthy,,healthy,4
HEALTHY\3071_healthy.jpg,healthy,,healthy,4
HEALTHY\3072_healthy.jpg,healthy,,healthy,3
HEALTHY\3073_healthy.jpg,healthy,,healthy,2
HEALTHY\3076_healthy.jpg,healthy,,healthy,1
HEALTHY\3077_healthy.jpg,healthy,,healthy,1
HEALTHY\3078_healthy.jpg,healthy,,healthy,1
HEALTHY\3079_healthy.jpg,healthy,,healthy,4
HEALTHY\3080_healthy.jpg,healthy,,healthy,0
HEALTHY\3082_healthy.jpg,healthy,,healthy,4
HEALTHY\3083_healthy.jpg,healthy,,healthy,0
HEALTHY\3084_healthy.jpg,healthy,,healthy,2
HEALTHY\3087_healthy.jpg,healthy,,healthy,1
HEALTHY\3088_healthy.jpg,healthy,,healthy,4
HEALTHY\3089_healthy.jpg,healthy,,healthy,3
HEALTHY\3091_healthy.jpg,healthy,,healthy,3
HEALTHY\3094_healthy.jpg,healthy,,healthy,0
HEALTHY\3096_healthy.jpg,healthy,,healthy,2
HEALTHY\3098_healthy.jpg,healthy,,healthy,1
HEALTHY\3099_healthy.jpg,healthy,,healthy,1
HEALTHY\3100_healthy.jpg,healthy,,healthy,4
HEALTHY\3102_healthy.jpg,healthy,,healthy,2
HEALTHY\3103_healthy.jpg,healthy,,healthy,2
HEALTHY\3104_healthy.jpg,healthy,,healthy,4
HEALTHY\3105_healthy.jpg,healthy,,healthy,4
HEALTHY\3106_healthy.jpg,healthy,,healthy,1
HEALTHY\3107_healthy.jpg,healthy,,healthy,1
HEALTHY\3108_healthy.jpg,healthy,,healthy,2
HEALTHY\3109_healthy.jpg,healthy,,healthy,4
HEALTHY\3110_healthy.jpg,healthy,,healthy,4
HEALTHY\3111_healthy.jpg,healthy,,healthy,0
HEALTHY\3112_healthy.jpg,healthy,,healthy,4
HEALTHY\3115_healthy.jpg,healthy,,healthy,4
HEALTHY\3116_healthy.jpg,healthy,,healthy,3
HEALTHY\3117_healthy.jpg,healthy,,healthy,0
HEALTHY\3118_healthy.jpg,healthy,,healthy,1
HEALTHY\3120_healthy.jpg,healthy,,healthy,0
HEALTHY\3121_healthy.jpg,healthy,,healthy,0
HEALTHY\3122_healthy.jpg,healthy,,healthy,1
HEALTHY\3123_healthy.jpg,healthy,,healthy,4
HEALTHY\3124_healthy.jpg,healthy,,healthy,3
HEALTHY\3129_healthy.jpg,healthy,,healthy,2
HEALTHY\3130_healthy.jpg,healthy,,healthy,0
HEALTHY\3131_healthy.jpg,healthy,,healthy,3
HEALTHY\3132_healthy.jpg,healthy,,healthy,3
HEALTHY\3133_healthy.jpg,healthy,,healthy,1
HEALTHY\3134_healthy.jpg,healthy,,healthy,0
HEALTHY\3135_healthy.jpg,healthy,,healthy,2
HEALTHY\3138_healthy.jpg,healthy,,healthy,1
HEALTHY\3139_healthy.jpg,healthy,,healthy,3
HEALTHY\3140_healthy.jpg,healthy,,healthy,2
HEALTHY\3141_healthy.jpg,healthy,,healthy,2
HEALTHY\3142_healthy.jpg,healthy,,healthy,4
HEALTHY\3143_healthy.jpg,healthy,,healthy,1
HEALTHY\3144_healthy.jpg,healthy,,healthy,4
HEALTHY\3146_healthy.jpg,healthy,,healthy,4
HEALTHY\3147_healthy.jpg,healthy,,healthy,0
HEALTHY\3148_healthy.jpg,healthy,,healthy,4
HEALTHY\3149_healthy.jpg,healthy,,healthy,1
HEALTHY\3151_healthy.jpg,healthy,,healthy,1
HEALTHY\3152_healthy.jpg,healthy,,healthy,1
HEALTHY\3153_healthy.jpg,healthy,,healthy,1
HEALTHY\3154_healthy.jpg,healthy,,healthy,3
HEALTHY\3156_healthy.jpg,healthy,,healthy,3
HEALTHY\3157_healthy.jpg,healthy,,healthy,0
HEALTHY\3158_healthy.jpg,healthy,,healthy,1
HEALTHY\3162_healthy.jpg,healthy,,healthy,3
HEALTHY\3166_healthy.jpg,healthy,,healthy,1
HEALTHY\3167_healthy.jpg,healthy,,healthy,3
HEALTHY\3168_healthy.jpg,healthy,,healthy,1
HEALTHY\3169_healthy.jpg,healthy,,healthy,4
HEALTHY\3170_healthy.jpg,healthy,,healthy,4
HEALTHY\3171_healthy.jpg,healthy,,healthy,3
HEALTHY\3172_healthy.jpg,healthy,,healthy,4
HEALTHY\3173_healthy.jpg,healthy,,healthy,1
HEALTHY\3175_healthy.jpg,healthy,,healthy,0
HEALTHY\3176_healthy.jpg,healthy,,healthy,4
HEALTHY\3177_healthy.jpg,healthy,,healthy,1
HEALTHY\3178_healthy.jpg,healthy,,healthy,4
HEALTHY\3179_healthy.jpg,healthy,,healthy,0
HEALTHY\3181_healthy.jpg,healthy,,healthy,1
HEALTHY\3183_healthy.jpg,healthy,,healthy,3
HEALTHY\3184_healthy.jpg,healthy,,healthy,4
HEALTHY\3185_healthy.jpg,healthy,,healthy,0
HEALTHY\3186_healthy.jpg,healthy,,healthy,0
HEALTHY\3187_healthy.jpg,healthy,,healthy,3
HEALTHY\3190_healthy.jpg,healthy,,healthy,2
HEALTHY\3191_healthy.jpg,healthy,,healthy,3
HEALTHY\3192_healthy.jpg,healthy,,healthy,4
HEALTHY\3193_healthy.jpg,healthy,,healthy,0
HEALTHY\3196_healthy.jpg,healthy,,healthy,3
HEALTHY\3197_healthy.jpg,healthy,,healthy,3
HEALTHY\3201_healthy.jpg,healthy,,healthy,2
HEALTHY\3202_healthy.jpg,healthy,,healthy,1
HEALTHY\3203_healthy.jpg,healthy,,healthy,1
HEALTHY\3204_healthy.jpg,healthy,,healthy,1
HEALTHY\3207_healthy.jpg,healthy,,healthy,2
HEALTHY\3208_healthy.jpg,healthy,,healthy,0
HEALTHY\3211_healthy.jpg,healthy,,healthy,0
HEALTHY\3212_healthy.jpg,healthy,,healthy,2
HEALTHY\3215_healthy.jpg,healthy,,healthy,0
HEALTHY\3216_healthy.jpg,healthy,,healthy,4
HEALTHY\3217_healthy.jpg,healthy,,healthy,3
HEALTHY\3218_healthy.jpg,healthy,,healthy,0
HEALTHY\3219_healthy.jpg,healthy,,healthy,2
HEALTHY\3220_healthy.jpg,healthy,,healthy,1
HEALTHY\3221_healthy.jpg,healthy,,healthy,4
HEALTHY\3222_healthy.jpg,healthy,,healthy,1
HEALTHY\3223_healthy.jpg,healthy,,healthy,0
HEALTHY\3225_healthy.jpg,healthy,,healthy,3
HEALTHY\3226_healthy.jpg,healthy,,healthy,1
HEALTHY\3227_healthy.jpg,healthy,,healthy,2
HEALTHY\3228_healthy.jpg,healthy,,healthy,1
HEALTHY\3229_healthy.jpg,healthy,,healthy,1
HEALTHY\3230_healthy.jpg,healthy,,healthy,3
HEALTHY\3231_healthy.jpg,healthy,,healthy,1
HEALTHY\3232_healthy.jpg,healthy,,healthy,1
HEALTHY\3234_healthy.jpg,healthy,,healthy,2
HEALTHY\3236_healthy.jpg,healthy,,healthy,4
HEALTHY\3237_healthy.jpg,healthy,,healthy,1
HEALTHY\3240_healthy.jpg,healthy,,healthy,1
HEALTHY\3241_healthy.jpg,healthy,,healthy,2
HEALTHY\3242_healthy.jpg,healthy,,healthy,0
HEALTHY\3243_healthy.jpg,healthy,,healthy,1
HEALTHY\3244_healthy.jpg,healthy,,healthy,3
HEALTHY\3247_healthy.jpg,healthy,,healthy,4
HEALTHY\3249_healthy.jpg,healthy,,healthy,0
HEALTHY\3251_healthy.jpg,healthy,,healthy,2
HEALTHY\3252_healthy.jpg,healthy,,healthy,2
HEALTHY\3253_healthy.jpg,healthy,,healthy,0
HEALTHY\3254_healthy.jpg,healthy,,healthy,4
HEALTHY\3257_healthy.jpg,healthy,,healthy,2
HEALTHY\3262_healthy.jpg,healthy,,healthy,2
HEALTHY\3263_healthy.jpg,healthy,,healthy,2
HEALTHY\3265_healthy.jpg,healthy,,healthy,0
HEALTHY\3266_healthy.jpg,healthy,,healthy,4
HEALTHY\3267_healthy.jpg,healthy,,healthy,1
HEALTHY\3268_healthy.jpg,healthy,,healthy,3
HEALTHY\3269_healthy.jpg,healthy,,healthy,0
HEALTHY\3270_healthy.jpg,healthy,,healthy,4
HEALTHY\3271_healthy.jpg,healthy,,healthy,3
HEALTHY\3273_healthy.jpg,healthy,,healthy,2
HEALTHY\3276_healthy.jpg,healthy,,healthy,3
HEALTHY\3277_healthy.jpg,healthy,,healthy,3
HEALTHY\3278_healthy.jpg,healthy,,healthy,3
HEALTHY\3279_healthy.jpg,healthy,,healthy,3
HEALTHY\3281_healthy.jpg,healthy,,healthy,0
HEALTHY\3285_healthy.jpg,healthy,,healthy,1
HEALTHY\3286_healthy.jpg,healthy,,healthy,4
HEALTHY\3287_healthy.jpg,healthy,,healthy,4
HEALTHY\3288_healthy.jpg,healthy,,healthy,3
HEALTHY\3289_healthy.jpg,healthy,,healthy,2
HEALTHY\3291_healthy.jpg,healthy,,healthy,2
HEALTHY\3292_healthy.jpg,healthy,,healthy,1
HEALTHY\3293_healthy.jpg,healthy,,healthy,1
HEALTHY\3296_healthy.jpg,healthy,,healthy,1
HEALTHY\3299_healthy.jpg,healthy,,healthy,3
HEALTHY\3303_healthy.jpg,healthy,,healthy,1
HEALTHY\3305_healthy.jpg,healthy,,healthy,1
HEALTHY\3306_healthy.jpg,healthy,,healthy,2
HEALTHY\3307_healthy.jpg,healthy,,healthy,1
HEALTHY\3308_healthy.jpg,healthy,,healthy,4
HEALTHY\3310_healthy.jpg,healthy,,healthy,0
HEALTHY\3311_healthy.jpg,healthy,,healthy,2
HEALTHY\3312_healthy.jpg,healthy,,healthy,1
HEALTHY\3313_healthy.jpg,healthy,,healthy,1
HEALTHY\3316_healthy.jpg,healthy,,healthy,3
HEALTHY\3317_healthy.jpg,healthy,,healthy,2
HEALTHY\3320_healthy.jpg,healthy,,healthy,4
HEALTHY\3322_healthy.jpg,healthy,,healthy,1
HEALTHY\3323_healthy.jpg,healthy,,healthy,3
HEALTHY\3324_healthy.jpg,healthy,,healthy,4
HEALTHY\3327_healthy.jpg,healthy,,healthy,2
HEALTHY\3328_healthy.jpg,healthy,,healthy,1
HEALTHY\3330_healthy.jpg,healthy,,healthy,1
HEALTHY\3331_healthy.jpg,healthy,,healthy,3
HEALTHY\3332_healthy.jpg,healthy,,healthy,0
HEALTHY\3333_healthy.jpg,healthy,,healthy,2
HEALTHY\3334_healthy.jpg,healthy,,healthy,3
HEALTHY\3335_healthy.jpg,healthy,,healthy,2
HEALTHY\3336_healthy.jpg,healthy,,healthy,3
HEALTHY\3337_healthy.jpg,healthy,,healthy,0
HEALTHY\3338_healthy.jpg,healthy,,healthy,0
HEALTHY\3339_healthy.jpg,healthy,,healthy,3
HEALTHY\3340_healthy.jpg,healthy,,healthy,2
HEALTHY\3341_healthy.jpg,healthy,,healthy,4
HEALTHY\3342_healthy.jpg,healthy,,healthy,2
HEALTHY\3343_healthy.jpg,healthy,,healthy,4
HEALTHY\3344_healthy.jpg,healthy,,healthy,4
HEALTHY\3345_healthy.jpg,healthy,,healthy,4
HEALTHY\3348_healthy.jpg,healthy,,healthy,1
HEALTHY\3349_healthy.jpg,healthy,,healthy,0
HEALTHY\3350_healthy.jpg,healthy,,healthy,2
HEALTHY\3351_healthy.jpg,healthy,,healthy,1
HEALTHY\3352_healthy.jpg,healthy,,healthy,2
HEALTHY\3353_healthy.jpg,healthy,,healthy,1
HEALTHY\3355_healthy.jpg,healthy,,healthy,2
HEALTHY\3356_healthy.jpg,healthy,,healthy,2
HEALTHY\3357_healthy.jpg,healthy,,healthy,0
HEALTHY\3359_healthy.jpg,healthy,,healthy,1
HEALTHY\3360_healthy.jpg,healthy,,healthy,1
HEALTHY\3361_healthy.jpg,healthy,,healthy,3
HEALTHY\3362_healthy.jpg,healthy,,healthy,3
HEALTHY\3363_healthy.jpg,healthy,,healthy,2
HEALTHY\3364_healthy.jpg,healthy,,healthy,0
HEALTHY\3365_healthy.jpg,healthy,,healthy,3
HEALTHY\3368_healthy.jpg,healthy,,healthy,0
HEALTHY\3369_healthy.jpg,healthy,,healthy,4
HEALTHY\3370_healthy.jpg,healthy,,healthy,0
HEALTHY\3371_healthy.jpg,healthy,,healthy,4
HEALTHY\3372_healthy.jpg,healthy,,healthy,3
HEALTHY\3374_healthy.jpg,healthy,,healthy,3
HEALTHY\3376_healthy.jpg,healthy,,healthy,3
HEALTHY\3378_healthy.jpg,healthy,,healthy,0
HEALTHY\3379_healthy.jpg,healthy,,healthy,3
HEALTHY\3381_healthy.jpg,healthy,,healthy,1
HEALTHY\3382_healthy.jpg,healthy,,healthy,4
HEALTHY\3383_healthy.jpg,healthy,,healthy,3
HEALTHY\3384_healthy.jpg,healthy,,healthy,0
HEALTHY\3385_healthy.jpg,healthy,,healthy,0
HEALTHY\3386_healthy.jpg,healthy,,healthy,0
HEALTHY\3388_healthy.jpg,healthy,,healthy,4
HEALTHY\3389_healthy.jpg,healthy,,healthy,4
HEALTHY\3390_healthy.jpg,healthy,,healthy,2
HEALTHY\3391_healthy.jpg,healthy,,healthy,3
HEALTHY\3394_healthy.jpg,healthy,,healthy,2
HEALTHY\3395_healthy.jpg,healthy,,healthy,4
HEALTHY\3396_healthy.jpg,healthy,,healthy,3
HEALTHY\3397_healthy.jpg,healthy,,healthy,4
HEALTHY\3398_healthy.jpg,healthy,,healthy,1
HEALTHY\3399_healthy.jpg,healthy,,healthy,2
HEALTHY\3401_healthy.jpg,healthy,,healthy,0
HEALTHY\3402_healthy.jpg,healthy,,healthy,4
HEALTHY\3405_healthy.jpg,healthy,,healthy,1
HEALTHY\3409_healthy.jpg,healthy,,healthy,3
HEALTHY\3410_healthy.jpg,healthy,,healthy,1
HEALTHY\3412_healthy.jpg,healthy,,healthy,4
HEALTHY\3413_healthy.jpg,healthy,,healthy,3
HEALTHY\3414_healthy.jpg,healthy,,healthy,0
HEALTHY\3415_healthy.jpg,healthy,,healthy,4
HEALTHY\3416_healthy.jpg,healthy,,healthy,1
HEALTHY\3417_healthy.jpg,healthy,,healthy,0
HEALTHY\3420_healthy.jpg,healthy,,healthy,0
HEALTHY\3421_healthy.jpg,healthy,,healthy,3
HEALTHY\3422_healthy.jpg,healthy,,healthy,4
HEALTHY\3424_healthy.jpg,healthy,,healthy,0
HEALTHY\3425_healthy.jpg,healthy,,healthy,3
HEALTHY\3426_healthy.jpg,healthy,,healthy,2
HEALTHY\3427_healthy.jpg,healthy,,healthy,1
HEALTHY\3428_healthy.jpg,healthy,,healthy,3
HEALTHY\3429_healthy.jpg,healthy,,healthy,1
HEALTHY\3430_healthy.jpg,healthy,,healthy,4
HEALTHY\3431_healthy.jpg,healthy,,healthy,4
HEALTHY\3432_healthy.jpg,healthy,,healthy,4
HEALTHY\3433_healthy.jpg,healthy,,healthy,4
HEALTHY\3434_healthy.jpg,healthy,,healthy,3
HEALTHY\3435_healthy.jpg,healthy,,healthy,4
HEALTHY\3436_healthy.jpg,healthy,,healthy,4
HEALTHY\3437_healthy.jpg,healthy,,healthy,4
HEALTHY\3439_healthy.jpg,healthy,,healthy,1
HEALTHY\3440_healthy.jpg,healthy,,healthy,0
HEALTHY\3441_healthy.jpg,healthy,,healthy,3
HEALTHY\3442_healthy.jpg,healthy,,healthy,2
HEALTHY\3443_healthy.jpg,healthy,,healthy,4
HEALTHY\3444_healthy.jpg,healthy,,healthy,1
HEALTHY\3445_healthy.jpg,healthy,,healthy,0
HEALTHY\3446_healthy.jpg,healthy,,healthy,0
HEALTHY\3447_healthy.jpg,healthy,,healthy,3
HEALTHY\3448_healthy.jpg,healthy,,healthy,3
HEALTHY\3450_healthy.jpg,healthy,,healthy,0
HEALTHY\3452_healthy.jpg,healthy,,healthy,2
HEALTHY\3454_healthy.jpg,healthy,,healthy,3
HEALTHY\3456_healthy.jpg,healthy,,healthy,1
HEALTHY\3457_healthy.jpg,healthy,,healthy,4
HEALTHY\3458_healthy.jpg,healthy,,healthy,4
HEALTHY\3459_healthy.jpg,healthy,,healthy,0
HEALTHY\3461_healthy.jpg,healthy,,healthy,3
HEALTHY\3463_healthy.jpg,healthy,,healthy,2
HEALTHY\3464_healthy.jpg,healthy,,healthy,0
HEALTHY\3468_healthy.jpg,healthy,,healthy,4
HEALTHY\3469_healthy.jpg,healthy,,healthy,0
HEALTHY\3470_healthy.jpg,healthy,,healthy,3
HEALTHY\3471_healthy.jpg,healthy,,healthy,0
HEALTHY\3472_healthy.jpg,healthy,,healthy,4
HEALTHY\3474_healthy.jpg,healthy,,healthy,1
HEALTHY\3475_healthy.jpg,healthy,,healthy,4
HEALTHY\3476_healthy.jpg,healthy,,healthy,2
HEALTHY\3480_healthy.jpg,healthy,,healthy,2
HEALTHY\3482_healthy.jpg,healthy,,healthy,0
HEALTHY\3483_healthy.jpg,healthy,,healthy,4
HEALTHY\3486_healthy.jpg,healthy,,healthy,0
HEALTHY\3487_healthy.jpg,healthy,,healthy,0
HEALTHY\3488_healthy.jpg,healthy,,healthy,1
HEALTHY\3492_healthy.jpg,healthy,,healthy,1
HEALTHY\3494_healthy.jpg,healthy,,healthy,1
HEALTHY\3495_healthy.jpg,healthy,,healthy,4
HEALTHY\3496_healthy.jpg,healthy,,healthy,4
HEALTHY\3498_healthy.jpg,healthy,,healthy,2
HEALTHY\3500_healthy.jpg,healthy,,healthy,1
HEALTHY\3501_healthy.jpg,healthy,,healthy,4
HEALTHY\3503_healthy.jpg,healthy,,healthy,4
HEALTHY\3505_healthy.jpg,healthy,,healthy,1
HEALTHY\3507_healthy.jpg,healthy,,healthy,4
HEALTHY\3508_healthy.jpg,healthy,,healthy,2
HEALTHY\3510_healthy.jpg,healthy,,healthy,3
HEALTHY\3513_healthy.jpg,healthy,,healthy,0
HEALTHY\3514_healthy.jpg,healthy,,healthy,1
HEALTHY\3517_healthy.jpg,healthy,,healthy,2
HEALTHY\3518_healthy.jpg,healthy,,healthy,1
HEALTHY\3519_healthy.jpg,healthy,,healthy,0
HEALTHY\3520_healthy.jpg,healthy,,healthy,0
HEALTHY\3524_healthy.jpg,healthy,,healthy,4
HEALTHY\3525_healthy.jpg,healthy,,healthy,3
HEALTHY\3526_healthy.jpg,healthy,,healthy,2
HEALTHY\3527_healthy.jpg,healthy,,healthy,1
HEALTHY\3529_healthy.jpg,healthy,,healthy,1
HEALTHY\3533_healthy.jpg,healthy,,healthy,4
HEALTHY\3534_healthy.jpg,healthy,,healthy,0
HEALTHY\3536_healthy.jpg,healthy,,healthy,0
HEALTHY\3537_healthy.jpg,healthy,,healthy,4
HEALTHY\3542_healthy.jpg,healthy,,healthy,3
HEALTHY\3543_healthy.jpg,healthy,,healthy,3
HEALTHY\3545_healthy.jpg,healthy,,healthy,2
HEALTHY\3547_healthy.jpg,healthy,,healthy,1
HEALTHY\3549_healthy.jpg,healthy,,healthy,4
HEALTHY\3551_healthy.jpg,healthy,,healthy,1
HEALTHY\3552_healthy.jpg,healthy,,healthy,3
HEALTHY\3553_healthy.jpg,healthy,,healthy,2
HEALTHY\3555_healthy.jpg,healthy,,healthy,4
HEALTHY\3556_healthy.jpg,healthy,,healthy,2
HEALTHY\3558_healthy.jpg,healthy,,healthy,1
HEALTHY\3559_healthy.jpg,healthy,,healthy,1
HEALTHY\3561_healthy.jpg,healthy,,healthy,0
HEALTHY\3562_healthy.jpg,healthy,,healthy,0
HEALTHY\3563_healthy.jpg,healthy,,healthy,3
HEALTHY\3564_healthy.jpg,healthy,,healthy,3
HEALTHY\3565_healthy.jpg,healthy,,healthy,1
HEALTHY\3566_healthy.jpg,healthy,,healthy,3
HEALTHY\3567_healthy.jpg,healthy,,healthy,4
HEALTHY\3568_healthy.jpg,healthy,,healthy,2
HEALTHY\3569_healthy.jpg,healthy,,healthy,3
HEALTHY\3570_healthy.jpg,healthy,,healthy,2
HEALTHY\3571_healthy.jpg,healthy,,healthy,1
HEALTHY\3573_healthy.jpg,healthy,,healthy,0
HEALTHY\3574_healthy.jpg,healthy,,healthy,1
HEALTHY\3575_healthy.jpg,healthy,,healthy,0
HEALTHY\3576_healthy.jpg,healthy,,healthy,1
HEALTHY\3577_healthy.jpg,healthy,,healthy,2
HEALTHY\3579_healthy.jpg,healthy,,healthy,1
HEALTHY\3581_healthy.jpg,healthy,,healthy,0
HEALTHY\3582_healthy.jpg,healthy,,healthy,3
HEALTHY\3583_healthy.jpg,healthy,,healthy,2
HEALTHY\3584_healthy.jpg,healthy,,healthy,0
HEALTHY\3585_healthy.jpg,healthy,,healthy,4
HEALTHY\3586_healthy.jpg,healthy,,healthy,1
HEALTHY\3587_healthy.jpg,healthy,,healthy,3
HEALTHY\3589_healthy.jpg,healthy,,healthy,2
HEALTHY\3590_healthy.jpg,healthy,,healthy,1
HEALTHY\3591_healthy.jpg,healthy,,healthy,1
HEALTHY\3594_healthy.jpg,healthy,,healthy,2
HEALTHY\3595_healthy.jpg,healthy,,healthy,1
HEALTHY\3596_healthy.jpg,healthy,,healthy,1
HEALTHY\3597_healthy.jpg,healthy,,healthy,3
HEALTHY\3598_healthy.jpg,healthy,,healthy,3
HEALTHY\3599_healthy.jpg,healthy,,healthy,2
HEALTHY\3600_healthy.jpg,healthy,,healthy,4
HEALTHY\3601_healthy.jpg,healthy,,healthy,2
HEALTHY\3603_healthy.jpg,healthy,,healthy,0
HEALTHY\3605_healthy.jpg,healthy,,healthy,0
HEALTHY\3606_healthy.jpg,healthy,,healthy,2
HEALTHY\3608_healthy.jpg,healthy,,healthy,1
HEALTHY\3609_healthy.jpg,healthy,,healthy,1
HEALTHY\3610_healthy.jpg,healthy,,healthy,3
HEALTHY\3611_healthy.jpg,healthy,,healthy,3
HEALTHY\3612_healthy.jpg,healthy,,healthy,0
HEALTHY\3614_healthy.jpg,healthy,,healthy,0
HEALTHY\3615_healthy.jpg,healthy,,healthy,3
HEALTHY\3616_healthy.jpg,healthy,,healthy,3
HEALTHY\3618_healthy.jpg,healthy,,healthy,4
HEALTHY\3621_healthy.jpg,healthy,,healthy,4
HEALTHY\3622_healthy.jpg,healthy,,healthy,4
HEALTHY\3623_healthy.jpg,healthy,,healthy,1
HEALTHY\3624_healthy.jpg,healthy,,healthy,0
HEALTHY\3625_healthy.jpg,healthy,,healthy,2
HEALTHY\3626_healthy.jpg,healthy,,healthy,1
HEALTHY\3627_healthy.jpg,healthy,,healthy,4
HEALTHY\3628_healthy.jpg,healthy,,healthy,4
HEALTHY\3629_healthy.jpg,healthy,,healthy,3
HEALTHY\3631_healthy.jpg,healthy,,healthy,4
HEALTHY\3632_healthy.jpg,healthy,,healthy,4
HEALTHY\3633_healthy.jpg,healthy,,healthy,0
HEALTHY\3634_healthy.jpg,healthy,,healthy,4
HEALTHY\3635_healthy.jpg,healthy,,healthy,1
HEALTHY\3639_healthy.jpg,healthy,,healthy,3
HEALTHY\3640_healthy.jpg,healthy,,healthy,0
HEALTHY\3641_healthy.jpg,healthy,,healthy,4
HEALTHY\3642_healthy.jpg,healthy,,healthy,1
HEALTHY\3643_healthy.jpg,healthy,,healthy,3
